,name,url,comments
329,"VMware Cookbook, 2nd Edition",https://salttiger.com/vmware-cookbook-2nd-edition/,2
330,Just Spring Data Access,https://salttiger.com/just-spring-data-access/,2
331,Head First Web Design,https://salttiger.com/head-first-web-design/,2
332,Head First Python,https://salttiger.com/head-first-python/,2
333,Web Workers,https://salttiger.com/web-workers/,2
334,Head First PHP & MySQL,https://salttiger.com/head-first-php-mysql/,2
335,Illustrated Guide to Home Biology Experiments,https://salttiger.com/illustrated-guide-to-home-biology-experiments/,2
336,Oracle Regular Expressions Pocket Reference,https://salttiger.com/oracle-regular-expressions-pocket-reference/,2
337,"Oracle Essentials, 4th Edition",https://salttiger.com/oracle-essentials-4th-edition/,2
338,"High Performance MySQL, 3rd Edition",https://salttiger.com/high-performance-mysql-3rd-edition/,2
339,Machine Learning for Hackers,https://salttiger.com/machine-learning-for-hackers/,2
340,Introducing HTML5 Game Development,https://salttiger.com/introducing-html5-game-development/,2
341,"Managing Projects with GNU Make, 3rd Edition",https://salttiger.com/managing-projects-with-gnu-make-3rd-edition/,2
342,DNS & Bind Cookbook,https://salttiger.com/dns-bind-cookbook/,2
343,Planning and Managing Drupal Projects,https://salttiger.com/planning-and-managing-drupal-projects/,2
344,Data Analysis with Open Source Tools,https://salttiger.com/data-analysis-with-open-source-tools/,2
345,Web Database Applications with PHP and MySQL (2nd),https://salttiger.com/web-database-applications-with-php-and-mysql-2nd/,2
346,Practical JIRA Plugins,https://salttiger.com/practical-jira-plugins/,2
347,Functional Programming for Java Developers,https://salttiger.com/functional-programming-for-java-developers/,2
348,C# 3.0 Design Patterns,https://salttiger.com/c-3-0-design-patterns/,2
349,REST in Practice,https://salttiger.com/rest-in-practice/,2
350,MongoDB: The Definitive Guide (1st),https://salttiger.com/mongodb-the-definitive-guide-1st/,2
351,"Learning Java, 5th Edition",https://salttiger.com/learning-java-5th-edition/,1
352,"Machine Learning with R, the tidyverse, and mlr",https://salttiger.com/machine-learning-with-r-the-tidyverse-and-mlr/,1
353,The DevOps 2.6 Toolkit: Jenkins X,https://salttiger.com/the-devops-2-6-toolkit-jenkins-x/,1
354,"The Ruby on Rails Tutorial, 6th Edition",https://salttiger.com/the-ruby-on-rails-tutorial-6th-edition/,1
355,Using Asyncio in Python,https://salttiger.com/using-asyncio-in-python/,1
356,Modern C,https://salttiger.com/modern-c/,1
357,Hello World! 3rd Edition,https://salttiger.com/hello-world-3rd-edition/,1
358,"iOS Apprentice, 8th Edition",https://salttiger.com/ios-apprentice-8th-edition/,1
359,Programming C# 8.0,https://salttiger.com/programming-csharp-8-0/,1
360,Algorithms,https://salttiger.com/algorithms/,1
361,"Think Java, 2nd Edition",https://salttiger.com/think-java-2nd-edition/,1
362,"Design Patterns by Tutorials, 3rd Edition",https://salttiger.com/design-patterns-by-tutorials-3rd-edition/,1
363,Saving Data on Android,https://salttiger.com/saving-data-on-android/,1
364,Istio: Up and Running,https://salttiger.com/istio-up-and-running/,1
365,"Fullstack Vue, Revision 9",https://salttiger.com/fullstack-vue-revision-9/,1
366,The Secret Life of Programs,https://salttiger.com/the-secret-life-of-programs/,1
367,Cloud Native Patterns,https://salttiger.com/cloud-native-patterns/,1
368,5G-Enabled Internet of Things,https://salttiger.com/5g-enabled-internet-of-things/,1
369,"A Tour of C++, 2nd Edition",https://salttiger.com/a-tour-of-cpp-2nd-edition/,1
370,"Swift Apprentice, 4th Edition",https://salttiger.com/swift-apprentice-4th-edition/,1
371,Machine Learning by Tutorials,https://salttiger.com/machine-learning-by-tutorials/,1
372,"Server Side Swift with Vapor, 2nd Edition",https://salttiger.com/server-side-swift-with-vapor-2nd-edition/,1
373,"Core Data by Tutorials, 5th Edition",https://salttiger.com/core-data-by-tutorials-5th-edition/,1
374,RxJava for Android Developers,https://salttiger.com/rxjava-for-android-developers/,1
375,"Python Crash Course, 2nd Edition",https://salttiger.com/python-crash-course-2nd-edition/,1
376,"Laravel: Up & Running, 2nd Edition",https://salttiger.com/laravel-up-running-2nd-edition/,1
377,Natural Language Processing in Action,https://salttiger.com/natural-language-processing-in-action/,1
378,Cloud Native DevOps with Kubernetes,https://salttiger.com/cloud-native-devops-with-kubernetes/,1
379,An Introduction to C & GUI Programming,https://salttiger.com/an-introduction-to-c-and-gui-programming/,1
380,"Handbook of Data Structures and Applications, 2nd Edition",https://salttiger.com/handbook-of-data-structures-and-applications-2nd-edition/,1
381,Classic Computer Science Problems in Python,https://salttiger.com/classic-computer-science-problems-in-python/,1
382,"Python for Finance, 2nd Edition",https://salttiger.com/python-for-finance-2nd-edition-2/,1
383,Functional Programming in C++,https://salttiger.com/functional-programming-in-cpp/,1
384,Serverless Applications with Node.js,https://salttiger.com/serverless-applications-with-node-js/,1
385,Automate the Boring Stuff with Python,https://salttiger.com/automate-the-boring-stuff-with-python/,1
386,"Elixir in Action, 2nd Edition",https://salttiger.com/elixir-in-action-2nd-edition/,1
387,Neural Networks and Deep Learning,https://salttiger.com/neural-networks-and-deep-learning/,1
388,Serious Python,https://salttiger.com/serious-python/,1
389,"Learning Swift, 3rd Edition",https://salttiger.com/learning-swift-3rd-edition/,1
390,Data Wrangling with JavaScript,https://salttiger.com/data-wrangling-with-javascript/,1
391,Network Programmability and Automation,https://salttiger.com/network-programmability-and-automation/,1
392,Deep Learning in Natural Language Processing,https://salttiger.com/deep-learning-in-natural-language-processing/,1
393,Microservices Patterns,https://salttiger.com/microservices-patterns/,1
394,iOS and macOS Performance Tuning,https://salttiger.com/ios-and-macos-performance-tuning/,1
395,Effective SQL,https://salttiger.com/effective-sql/,1
396,Programming iOS 12,https://salttiger.com/programming-ios-12/,1
397,Learning Kali Linux,https://salttiger.com/learning-kali-linux/,1
398,"Amazon Web Services in Action, 2nd Edition",https://salttiger.com/amazon-web-services-in-action-2nd-edition/,1
399,The Tao of Microservices,https://salttiger.com/the-tao-of-microservices/,1
400,Google Cloud Platform in Action,https://salttiger.com/google-cloud-platform-in-action/,1
401,Simplifying JavaScript,https://salttiger.com/simplifying-javascript/,1
402,MySQL and JSON,https://salttiger.com/mysql-and-json/,1
403,The Truthful Art,https://salttiger.com/the-truthful-art/,1
404,The Kubernetes Book,https://salttiger.com/the-kubernetes-book/,1
405,Progressive Web Apps,https://salttiger.com/progressive-web-apps/,1
406,Kubernetes in Action,https://salttiger.com/kubernetes-in-action/,1
407,Angular in Action,https://salttiger.com/angular-in-action/,1
408,Discovering Modern C++,https://salttiger.com/discovering-modern-cpp/,1
409,"Switching to Angular, 3rd Edition",https://salttiger.com/switching-to-angular-3rd-edition/,1
410,"The Algorithm Design Manual, 2nd Edition",https://salttiger.com/the-algorithm-design-manual-2nd-edition/,1
411,"Python Machine Learning, 2nd Edition",https://salttiger.com/python-machine-learning-2nd-edition/,1
412,Designing Distributed Systems,https://salttiger.com/designing-distributed-systems/,1
413,Kubernetes Cookbook,https://salttiger.com/kubernetes-cookbook-2/,1
414,"Windows Internals, Part 1, 7th Edition",https://salttiger.com/windows-internals-part-1-7th-edition/,1
415,Practical Big Data Analytics,https://salttiger.com/practical-big-data-analytics/,1
416,"React 16 Essentials, 2nd Edition",https://salttiger.com/react-16-essentials-2nd-edition/,1
417,"Programming: Principles and Practice Using C++, 2nd Edition",https://salttiger.com/programming-principles-and-practice-using-cpp-2nd-edition/,1
418,"Python Algorithms, 2nd Edition",https://salttiger.com/python-algorithms-2nd-edition/,1
419,"PostgreSQL: Up and Running, 3rd Edition",https://salttiger.com/postgresql-up-and-running-3rd-edition/,1
420,Systems Performance: Enterprise and the Cloud,https://salttiger.com/systems-performance-enterprise-and-the-cloud/,1
421,iOS 11 Programming Fundamentals with Swift,https://salttiger.com/ios-11-programming-fundamentals-with-swift/,1
422,"Core Java SE 9 for the Impatient, 2nd Edition",https://salttiger.com/core-java-se-9-for-the-impatient-2nd-edition/,1
423,Principles of Data Wrangling,https://salttiger.com/principles-of-data-wrangling/,1
424,RxJS in Action,https://salttiger.com/rxjs-in-action/,1
425,Building RESTful Python Web Services,https://salttiger.com/building-restful-python-web-services/,1
426,Type-Driven Development with Idris,https://salttiger.com/type-driven-development-with-idris/,1
427,The Car Hacker’s Handbook,https://salttiger.com/the-car-hackers-handbook/,1
428,PHP 7: Real World Application Development,https://salttiger.com/php-7-real-world-application-development/,1
429,Black Hat Python,https://salttiger.com/black-hat-python/,1
430,Mastering Django: Core,https://salttiger.com/mastering-django-core/,1
431,Learn Linux in a Month of Lunches,https://salttiger.com/learn-linux-in-a-month-of-lunches/,1
432,Front-End Web Development: The Big Nerd Ranch Guide,https://salttiger.com/front-end-web-development-the-big-nerd-ranch-guide/,1
433,Reactive Programming with RxJava,https://salttiger.com/reactive-programming-with-rxjava/,1
434,"Shell Programming in Unix, Linux and OS X, 4th Edition",https://salttiger.com/shell-programming-in-unix-linux-and-os-x-4th-edition/,1
435,Go Web Programming,https://salttiger.com/go-web-programming/,1
436,iOS 10 Programming Fundamentals with Swift,https://salttiger.com/ios-10-programming-fundamentals-with-swift/,1
437,The Hitchhiker’s Guide to Python,https://salttiger.com/the-hitchhikers-guide-to-python/,1
438,Monitoring Elasticsearch,https://salttiger.com/monitoring-elasticsearch/,1
439,Think Java,https://salttiger.com/think-java/,1
440,"Android Programming: The Big Nerd Ranch Guide, 2nd Edition",https://salttiger.com/android-programming-the-big-nerd-ranch-guide-2nd-edition/,1
441,Java Performance Companion,https://salttiger.com/java-performance-companion/,1
442,"MongoDB in Action, 2nd Edition",https://salttiger.com/mongodb-in-action-2nd-edition/,1
443,"Hello, Startup",https://salttiger.com/hello-startup/,1
444,OpenStack in Action,https://salttiger.com/openstack-in-action/,1
445,Docker in Action,https://salttiger.com/docker-in-action/,1
446,Deploying PHP Applications,https://salttiger.com/deploying-php-applications/,1
447,iOS 9 by Tutorials,https://salttiger.com/ios-9-by-tutorials/,1
448,"Bash Pocket Reference, 2nd Edition",https://salttiger.com/bash-pocket-reference-2nd-edition/,1
449,Statistical inference for data science,https://salttiger.com/statistical-inference-for-data-science/,1
450,Data Wrangling with Python,https://salttiger.com/data-wrangling-with-python/,1
451,Frontend Architecture for Design Systems,https://salttiger.com/frontend-architecture-for-design-systems/,1
452,Machine Learning with Spark,https://salttiger.com/machine-learning-with-spark/,1
453,"Essential SQLAlchemy, 2nd Edition",https://salttiger.com/essential-sqlalchemy-2nd-edition/,1
454,Docker Cookbook,https://salttiger.com/docker-cookbook/,1
455,Python Machine Learning,https://salttiger.com/python-machine-learning/,1
456,Using WebPageTest,https://salttiger.com/using-webpagetest/,1
457,Storm Applied,https://salttiger.com/storm-applied/,1
458,Learn Git in a Month of Lunches,https://salttiger.com/learn-git-in-a-month-of-lunches/,1
459,Rails 4 in Action,https://salttiger.com/rails-4-in-action/,1
460,AngularJS in Action,https://salttiger.com/angularjs-in-action/,1
461,Metaprogramming Elixir,https://salttiger.com/metaprogramming-elixir/,1
462,Programming Elixir,https://salttiger.com/programming-elixir/,1
463,Mastering Go Web Services,https://salttiger.com/mastering-go-web-services/,1
464,UX Strategy,https://salttiger.com/ux-strategy/,1
465,The Enterprise Cloud,https://salttiger.com/the-enterprise-cloud/,1
466,CSS Secrets,https://salttiger.com/css-secrets/,1
467,"Hadoop: The Definitive Guide, 4th Edition",https://salttiger.com/hadoop-the-definitive-guide-4th-edition/,1
468,Ansible: Up and Running,https://salttiger.com/ansible-up-and-running/,1
469,"Starting Out with C++: Early Objects, 8th Edition",https://salttiger.com/starting-out-with-c-early-objects-8th-edition/,1
470,Metaprogramming Ruby 2,https://salttiger.com/metaprogramming-ruby-2/,1
471,Play Framework Essentials,https://salttiger.com/play-framework-essentials/,1
472,Introducing Python,https://salttiger.com/introducing-python/,1
473,"Switching to the Mac: The Missing Manual, Yosemite Edition",https://salttiger.com/switching-to-the-mac-the-missing-manual-yosemite-edition/,1
474,Programming for Musicians and Digital Artists,https://salttiger.com/programming-for-musicians-and-digital-artists/,1
475,CORS in Action,https://salttiger.com/cors-in-action/,1
476,Designing and Developing for Google Glass,https://salttiger.com/designing-and-developing-for-google-glass/,1
477,60 Recipes for Apache CloudStack,https://salttiger.com/60-recipes-for-apache-cloudstack/,1
478,Designing for Performance,https://salttiger.com/designing-for-performance/,1
479,Introducing iOS 8,https://salttiger.com/introducing-ios-8/,1
480,Swift by Tutorials,https://salttiger.com/swift-by-tutorials/,1
481,Juniper QFX5100 Series,https://salttiger.com/juniper-qfx5100-series/,1
482,"21st Century C, 2nd Edition",https://salttiger.com/21st-century-c-2nd-edition/,1
483,Becoming a Better Programmer,https://salttiger.com/becoming-a-better-programmer/,1
484,Introducing Elixir,https://salttiger.com/introducing-elixir/,1
485,iOS 7 By Tutorials,https://salttiger.com/ios-7-by-tutorials/,1
486,High Performance Python,https://salttiger.com/high-performance-python/,1
487,Attack and Defend Computer Security Set,https://salttiger.com/attack-and-defend-computer-security-set/,1
488,Building Web Apps with Ember.js,https://salttiger.com/building-web-apps-with-ember-js/,1
489,Enterprise Web Development,https://salttiger.com/enterprise-web-development/,1
490,Becoming Functional,https://salttiger.com/becoming-functional/,1
491,"Node Cookbook, 2nd Edition",https://salttiger.com/node-cookbook-2nd-edition/,1
