,title,url,description
383,Split Word Roll Up & Down Effect on Hover,https://codemyui.com/split-word-roll-effect-hover/,"This is a cool effect that can be applied to links and in this snippet, it’s shown as a navigation menu. The menu items are two words and each..."
384,Circular Navigation Menu,https://codemyui.com/circular-navigation-menu/,"A striking navigation menu that has the links in a circular fashion. On hover, the background colour changes as well. It was designed by Rachel Smith"
385,SVG Animation for Carousel Indicators,https://codemyui.com/svg-animation-carousel-indicators/,"With this snippet, you can add some pretty animation to the carousel indicator on the image gallery. You morph circular SVG line into a straight line and morphs back..."
386,Switch Color on Hover Effect for Links,https://codemyui.com/switch-color-hover-effect-links/,"With this CSS only snippet, you can add a fade effect to your links. With this snippet when you hover over links they will fade into a different colour..."
387,Fluent Design Stacking Card UI,https://codemyui.com/fluent-design-stacking-card-ui/,"A fluent design inspired stacking card UI designed in pure CSS. When you click on the next arrow, the card on top is moved to the right and then..."
388,Add  8-bit Snow to Your Website,https://codemyui.com/add-8-bit-snow-website/,"We have seen snippets to add snow w to your website or to emails, but what if you want a add retro 8-bit themed snowflakes to your web page?..."
389,Reveal and Disappear Underline Hover Effect for Links,https://codemyui.com/reveal-disappear-underline-hover-effect-links/,This is an elegant link hover animation in CSS only designed by Bruno Almeida. When you hover over the text an underline appears to expand from left to right...
390,3D Push and Bounce Back Button Effect,https://codemyui.com/3d-push-bounce-back-button-effect/,"Here is a pure CSS button designed by Nathan Taylor, it has a nice 3D with long shadow effect to it and when you click on it and release..."
391,Expanding Card UI to Reveal Blog Content,https://codemyui.com/expanding-card-ui-reveal-blog-content/,"If you need to show a grid of content with offset image thumbnails and titles in a card, that expands to reveal the blog article on click then this..."
392,Blend Mode Layered Image Effect,https://codemyui.com/blend-mode-layered-image-effect/,If you want to layer 2 images and move the one in the background to give it a cool effect this snippet by Renan C. Araujo will be just...
393,Sticky Avatar For Posts or News Feed,https://codemyui.com/sticky-avatar-posts-news-feed/,This is a snippet designed by Kamil Cieśla it allows you to show a news feed styled content with a sticky avatar.
394,Header Video Move to Side on Scroll & Reveal Content,https://codemyui.com/header-video-move-side-scroll-reveal-content/,This is an interesting snippet where you have a video as the hero content when you scroll down the video moves to the side and the text content is...
395,Multi Image Background Parallax Effect,https://codemyui.com/multi-image-background-parallax-effect/,"This effect was designed by JT, it allows you to add multiple images to the background of your article and give it a parallax effect."
396,Cafe Menu Interface for Mobile Devices,https://codemyui.com/cafe-menu-interface-mobile-devices/,Looking to add a simple menu for a cafe website? Perhaps this menu interface designed by Manar Kamel might be what you need.
397,Thank you Text Animation using SVG,https://codemyui.com/thank-text-animation-using-svg/,A simple thank you text animation using SVG designed by Rachel Smith.
398,Ghost Check Mark & Close Icon Animation,https://codemyui.com/ghost-check-mark-close-icon-animation/,Pure CSS animation for checkmark and a close icon designed by Lee Porter
399,Wiggle Effect for CTA Button in CSS,https://codemyui.com/wiggle-effect-cta-button-css/,Here is a cool wiggle effect for your CTA buttons created in pure CSS by Scott Magdalein. This will be great when you want your visitors to notice a...
400,KLM ifly50.com Number Slider Transition,https://codemyui.com/klm-ifly50-com-number-slider-transition/,There are a lot of cool animations on the IFLY KLM Magazine’s ultimate travel collection of 50 most beautiful places in the world minisite. Eric Brewer has recreated the...
401,CSS Only Credit Card Payment UI,https://codemyui.com/css-credit-card-payment-ui/,"Here is a CSS only payment UI designed by Stas Melnikov, it shows you the front and back of a credit card and allow users to input the card..."
402,"Close, Next & Previous Arrow SVG Animation",https://codemyui.com/close-next-previous-arrow-svg-animation/,"If you have an image slider, paginated content or section in the hero section where you want to showcase multiple items and give users a way to browse through..."
403,Gradient Pull Quote as Seen on Polygon.com,https://codemyui.com/gradient-pull-quote-seen-polygon-com/,"This is a fancy pull quote effect that you can see on Polygon.com, it’s a great way to highlight a part of the text content on a page. This..."
404,Responsive Calendar in Fluent Design,https://codemyui.com/responsive-calendar-fluent-design/,"Here is a calendar designed in Microsoft’s new Fluent Design Language, it was designed by Tom."
405,Registration & Login Card UI Form,https://codemyui.com/registration-login-card-ui-form/,A fancy card UI form that can be used to show the signup and login form in your next web design project. When you click on the login button...
406,Jagged Edge Accordion Tabs,https://codemyui.com/jagged-edge-accordion-tabs/,Here is a cool snippet by Nikita Jadhao that reimagines the accordion tab with an unusual design. The edges of the tabs have a jagged end that gives it...
407,Nested Drop-down Menu with CSS Animation,https://codemyui.com/nested-drop-menu-css-animation/,"Here is a cool nested drop-down navigation menu that uses only CSS for animation. It was designed by Gabrielle Wee. When you click on the menu button, the rest..."
408,Multicoloured Pure CSS Tooltips,https://codemyui.com/multicoloured-pure-css-tooltips/,This snippet designed by Samuel Janes is great if you want to show tooltips on your next web design project. These are in pure CSS and you have the...
409,Image Glitch Effect Using OpenGL Shading Language,https://codemyui.com/image-glitch-effect-using-opengl-shading-language/,"In this snippet, we see a glitch effect on top of an image created using three.js. It was designed by Yoichi obayashi. This is perfect if you want to..."
410,Various Text Styles in CSS,https://codemyui.com/various-text-styles-css/,"Here are some simple text effects you can create using pure CSS, it was designed by Matt Schneider. The styles you have to choose from include: Outline Engraved Embossed..."
411,Wonky Rise Up CSS Tooltip on Hover,https://codemyui.com/wonky-rise-css-tooltip-hover/,"We have seen many tooltip designs here, this pure CSS tooltip was designed by Sasha. When you hover over the ? icon a tooltip appear with a wobbly animation..."
412,UI for Password Validation,https://codemyui.com/ui-password-validation/,Here is a simple UI for password validation designed by Sasha Tran. There are 3 criteria that the password should pass before you can submit it.
413,360 Degree Image Viewer,https://codemyui.com/360-degree-image-viewer/,If you want to add a 360° Image viewer or background to your website you can use this snippet by Sten Hougaard. You will need a 360 degree image...
414,Animated Long shadow Text Effect,https://codemyui.com/animated-long-shadow-text-effect/,"Long shadow effects are great to add some depth to the content, this fancy text effect adds a 3D long shadow animation to the text that looks like the..."
415,Gradient Ghost Button Hover Effect,https://codemyui.com/gradient-ghost-button-hover-effect/,"If you want to use a ghost button on your next website you are in luck, have a look at this button that has a gradient effect on hover...."
416,UI for Brightness Control,https://codemyui.com/ui-brightness-control/,You don’t often see a brightness control on a website but if you ever need to show one this UI designed by Mariusz Dabrowski could just what you need....
