,name,category,note,author,url,downloads,votes,comments
647,淘宝隐藏券查询-省钱低价买有趣好物,工具,复制淘宝商品信息及淘口令，捷径运行，显示优惠券信息，自动拷贝淘口令，打开淘宝，跳转领隐藏券下单购买。,道长@ASO黑科技,https://www.icloud.com/shortcuts/dce97d882ad04af4a88ca48a6e2d7fd8,4047,6,7
648,身份证归属地查询,工具,,SULI苏黎,https://www.icloud.com/shortcuts/4a6d0f7a027b4136bc1727e5319ccc03,403,6,1
649,美美哒·分享备忘录,效率,可以把传统的备忘录转换成美美哒的备忘录～,Donald Z.,https://www.icloud.com/shortcuts/0c04921a841a4fc3a3e7a1849a77f0d3,228,6,2
650,表情包,娱乐,搜索斗图表情包，搞起来！,时光若刻,https://www.icloud.com/shortcuts/b30bb9fbcfb2454a9527dc9250afb160,1211,6,2
651,十万个为什么,工具,【青少年的科学启蒙捷径】人为什么会变老？飞机为什么会飞？汽车为什么有四个轮子？,Marin9090,https://www.icloud.com/shortcuts/8d5a6b273380489692cb3f8b0c0970e1,484,6,2
652,VUE视频下载,工具,下载VUE vlog视频。,花小醉,https://www.icloud.com/shortcuts/6417f9d4b10f43ab90153693f7eea641,885,6,8
653,LOL 赛事中心,效率,"时刻掌握LOL/英雄联盟职业比赛赛况！一键获取比赛直播地址，比赛结束后的视频重播和比赛战报！
",chao_H_L,https://www.icloud.com/shortcuts/30c710aa2acf43ea9f06ca069ce13ed8,1023,6,2
654,万能控制开关,工具,灵活控制你的Wi-Fi、4G、蓝牙开关状态,爱因斯坦,https://www.icloud.com/shortcuts/1dee97ebac5e4c88916f1f8a4cbfbdba,2312,6,9
655,随机获取头像,社交,可随机获取到一些头像🎉,小悟空,https://www.icloud.com/shortcuts/f25cc5b3e89c4a728c69c0aebcd90351,738,6,0
656,App TP100排行,工具,一键查询App Store 排行榜，支持免费、付费榜的查询，港台、日韩、德法等九个国家及地区的应用。,踏雪寻仙,https://www.icloud.com/shortcuts/fa47f6a0656a49679dd5866012c0e41d,1059,6,1
657,Things 旅行计划,效率,Things 旅行计划,郝海龙,https://www.icloud.com/shortcuts/76ef9c5effc54b248c85cb7ce8610b22,191,6,2
658,穿衣建议,生活,提供当前穿衣建议，获取速度比之前版本更快,小悟空,https://www.icloud.com/shortcuts/00a8e2210bec4f148e729ecc2d85fb40,1150,6,0
659,疯狂猜歌,娱乐,试听一段音乐，然后猜出它的歌曲名,小悟空,https://www.icloud.com/shortcuts/b9e93a5b62f14e7d978f856b813c88f8,503,6,0
660,获取IP（beta版）,工具,beta版的IP查询助手,132****5886,https://www.icloud.com/shortcuts/15f29ce17dbe4a60a5770189f68fe992,791,6,6
661,无敌base64密码（超高保险程度）,效率,超高破解难度的base64密码！,132****5886,https://www.icloud.com/shortcuts/9856b6ce335d49fe9aa348a26046226c,516,6,10
662,搜索某人 Twitter,效率,推特搜索语法初体验,不郑,https://www.icloud.com/shortcuts/11e5fa9dd5aa4c83b8ab339385057547,487,6,2
663,手机序列号查询,工具,查询你的iPhone保修信息。,花小醉,https://www.icloud.com/shortcuts/004867c33e664799b7d0948a42121f5d,564,6,1
664,没电了，难受😭,娱乐,没电的滋味，谁都要面对。,小悟空,https://www.icloud.com/shortcuts/af9a79d070d5415f95ba21395796fc80,2044,6,11
665,备忘录•剪藏,效率,将网页正文内容保存到备忘录 (包括图片)～,Veritas,https://www.icloud.com/shortcuts/9e2655a4991b437a8e2206ad6e406ed9,558,6,1
666,白板,效率,"打开一个绘图板，绘图后进行分享。

# 修复上一个版本从 widget 中无法启动的问题。",Seven Yu,https://www.icloud.com/shortcuts/aef006ed11cc4357ac34388d7e5534cf,268,6,2
667,词霸翻译,工具,翻译：汉译英，英译汉！,没有结果,https://www.icloud.com/shortcuts/16f1a7720c844565acc7ea32d52138f2,358,6,4
668,叫TA自己百度,娱乐,一个委婉的叫你朋友自己百度的贴心功能,132****4712,https://www.icloud.com/shortcuts/dcb38c2eceb04cbaa6d5a82e5540d6b7,400,6,2
669,速速查单词,工具,📖 速速查单词！一下子节省了五个 App 呢！,Spencer Woo,https://www.icloud.com/shortcuts/c1e0c3b2fdf14bfcb1e45d2598d22b38,2066,6,0
670,截图分享,效率,获取最新一张系统截图进行分享，然后并删除。,v投笔从容v,https://www.icloud.com/shortcuts/74750d31c26c4b22b226820120219299,324,6,1
671,给头像加个框框(如国旗),娱乐,"应对国旗水印的,陆续添加图片",Acreson,https://www.icloud.com/shortcuts/715a40ac47714d048b0309a428c24fb5,601,5,4
672,运行游戏自动勿扰,娱乐,启动任意游戏时，「自动」打开勿扰模式,小悟空,https://www.icloud.com/shortcuts/92568759a0704e3ba83f468765f29377,1047,5,9
673,小红书下载,社交,下载已经下架的小红书，从香港店面获得，下载完成后请根据通知更换会中国店面,西亭之寞,https://www.icloud.com/shortcuts/bb440a9bf0dd43709e1abfb383f8b58e,675,5,0
674,全能规则,工具,一个小工具集合,雨霖铃682,https://www.icloud.com/shortcuts/d65acc3f12174b25a629ab3b2f2a82a3,2147,5,8
675,微信签名居中 13版,娱乐,好玩有趣的「微信签名居中」，这次适配了iOS13版本，使用更加简单,小悟空,https://www.icloud.com/shortcuts/bf5ba13594fd4409a9258011e36bd62d,1152,5,0
676,短链接转换,工具,将冗长的链接地址转换成短链接，方便大家编辑,爱吃唐僧的悟空,https://www.icloud.com/shortcuts/5b499ec9cfee49659d89ac77ec9b2a51,257,5,1
677,是男人坚持20秒,娱乐,一个通过重力感应控制的小游戏，看看你能玩到多少秒,Kim,https://www.icloud.com/shortcuts/2fc5dc9176e24088a950be0aeb17643b,1679,5,2
678,游戏机,娱乐,游戏机！（搬运）,冷凡,https://www.icloud.com/shortcuts/da5068764c3a40dcacdf35e5a1717397,1578,5,2
679,NASA 每日天文图片,阅读,最强大、最易用的 APOD 捷径,dy,https://www.icloud.com/shortcuts/809c51fe999d4dc0a8ebb6b00d89ae87,828,5,4
680,LightsOff,工具,网页暗黑模式！,Antcuts 蚂蚁捷径,https://www.icloud.com/shortcuts/b2bf897bf0dc4befb7a71dbc18d82794,451,5,2
681,装逼小操作-支付大佬1,娱乐,,LCR游戏君,https://www.icloud.com/shortcuts/8f9dca8f73994e0dae4e45f4896f3875,543,5,6
682,壁纸自动换,工具,轻松实现「壁纸自动换」功能，这次可以添加本地壁纸 「注：需iOS13 beta3以上版本」,小悟空,https://www.icloud.com/shortcuts/6035e3b8ac5e41cf8cee65b83b9e0d83,791,5,0
683,iPad上了飞机,生活,飞机上，没有WIFI，能干什么(*￣m￣),幼而学，习相远,https://www.icloud.com/shortcuts/8bf0ebe8be984f31b5f2c5b8e1d4d0d0,168,5,4
684,搜索🔍,工具,在网站上搜索,幼而学，习相远,https://www.icloud.com/shortcuts/818c746121424aa5be0d2b1f7399bc11,137,5,2
685,今日油价、涨幅预告，精简高效率版,工具,今日油价、涨幅预告，高效率精简版，支持全国省份,SHUTDOWN,https://www.icloud.com/shortcuts/e16415f9506b42bab6b2ccf7999efdd6,717,5,4
686,百度搜索,工具,在百度旗下应用中搜索,幼而学，习相远,https://www.icloud.com/shortcuts/8fb34ebb577f4aec92072609f9f34116,158,5,0
687,iCloud 剪贴板,效率,"利用icloud文件存储，快速保存剪贴板文字,也可复制保存的历史记录",失落无意义,https://www.icloud.com/shortcuts/ed6fd0d24e9b44f483e181e528136b12,402,5,11
688,睡觉，晚安，强制睡觉！治疗拖延症！,效率,睡觉了，自动关闭wifi，蓝牙，蜂窝数据，开勿扰模式，省电模式,。,https://www.icloud.com/shortcuts/d6928de4fc2041b0953bf727ab60535d,1392,5,4
689,离春节还有多少天（beta版）,生活,春节,飞翔,https://www.icloud.com/shortcuts/03dd1a7ca5514ce9b666ee167b750f0c,207,5,0
690,PDF合并,效率,能将分开的PDF文件合并一个整体,小悟空,https://www.icloud.com/shortcuts/06f28f72d9fc42b7bad32cdbde5851a5,235,5,0
691,支付宝极速版,效率,提高支付宝使用效率,WuwenkingBaby,https://www.icloud.com/shortcuts/aeeb21fd28ec4cae8c6aa0a36be718c6,609,5,1
692,壁纸制作,工具,只需简单几步，即可设计出你心中「完美」的壁纸,小悟空,https://www.icloud.com/shortcuts/0f0843f206a24e09ad5fb9edc49b7ce7,1605,5,4
693,SCP资料库,娱乐,输入编号即可快速查询SCP全球及中国分部资料，SCP是一个由全球网友共同维护的虚拟项目，与现实无关,Kim,https://www.icloud.com/shortcuts/12df0b4196a94cb9893fad6ef036da0f,305,5,0
694,漫画zhan 免vip,阅读,免vip 看漫画,喜乐,https://www.icloud.com/shortcuts/00106545b9c54b6ea8432a2001a15f42,1267,5,9
695,延时锁屏,效率,降低屏幕亮度，设置自动锁屏时间,李鹏²⁰¹⁹,https://www.icloud.com/shortcuts/67b2c28972674a81a9255ef3d9f2dcb5,393,5,1
696,618情报站,效率,什么618已经开始了，你还不知道？快来下载618情报站，所有关于618的攻略都在这里了。,大先生,https://www.icloud.com/shortcuts/24cc7e3e886144baa3d5c15b4808bd54,1370,5,0
697,魔性图片,娱乐,让一切图片「抖」起来,小悟空,https://www.icloud.com/shortcuts/2149141a0ef5458eafcc450a05629950,604,5,5
698,加班记录,效率,,Thanatos🍅,https://www.icloud.com/shortcuts/37290015642046ed9bd92c59190e9690,218,5,1
699,Hey!Siri我怎么这么好看,娱乐,纯娱乐！早上起床喊一嗓愿你一天都好看。,大表哥.1,https://www.icloud.com/shortcuts/29115b5bd1d44ddb8939001c8d779dba,253,5,0
700,王者荣耀附近玩家,社交,玩法升级，在苹果地图里长按地点或点地标即可运行捷径获取附近王者荣耀玩家qq号，想要哪里的好友都可以,徐良,https://www.icloud.com/shortcuts/c4758977a30a4a90948d1bee822d74f3,1325,5,13
701,免费拉圈圈 | iOS12适配,工具,,LCR游戏君,https://www.icloud.com/shortcuts/7889039f7439488caf230d4aa80a96e3,215,5,3
702,一键打开QQ20周年页面,社交,【创意来自 @ITMAN】就是一键打开 QQ 20 周年活动页面,不郑,https://www.icloud.com/shortcuts/d313c2b7ae274c1bb230ea931c18e650,1075,5,0
703,一键重启,工具,利用Safari的Bug进行重启【iOS12.3好像不行，自己试一下】,꧁IT Man꧂,https://www.icloud.com/shortcuts/88bcd640fed446f0ab4ba24f55c42c3a,400,5,3
704,网页二维码生成与扫描,工具,还在一个一个输链接吗？你out啦！,枫叶1003,https://www.icloud.com/shortcuts/59bc8b5ea7c148f692b712118bab09c6,306,5,2
705,从零开始学捷径 [教程],工具,如果你对捷径的制作感兴趣，那么这个可以帮助你,小悟空,https://www.icloud.com/shortcuts/aafb66d2e61c4c919cb4590c1f49e641,1731,5,0
706,Minecraft我的世界工具,工具,我的世界Minecraft工具,郑旋74,https://www.icloud.com/shortcuts/876626eb3aed49ca9e3a5852cd541786,193,5,0
707,移动免费送流量,效率,移动电话年限长短。免费赠送流量最高30G,Nicolas-kings,https://www.icloud.com/shortcuts/5564a29acabc4415a541eef0427254fb,735,5,0
708,亲戚计算器,工具,可以算称谓，也可从称谓算关系！,爱因斯坦,https://www.icloud.com/shortcuts/b1827ddcedf84ef89c2e3f000a01e5e2,862,5,1
709,尼采式日记,娱乐,Just for fun. 哈哈哈哈哈哈哈哈,郝海龙,https://www.icloud.com/shortcuts/4b3d8f8cbbfe45bd81b7a1817f378146,220,5,0
710,高德流浪地球语音提示导航,工具,流浪地球安全提示语洗脑 道路千万条安全第一条,追逐梦想43版本,https://www.icloud.com/shortcuts/592db2e8a7224f5ea1558e97e9c712a9,1394,5,4
711,Apple Music,音乐,可用于 Apple Music 常用功能的控制，包含播放、暂停、重复、随机播放等功能,踏雪寻仙,https://www.icloud.com/shortcuts/ad4a8571ea794d27bb9805f2ab546f79,1001,5,3
712,钉钉打卡,工具,一键打开到钉钉打卡界面,呐呐呐,https://www.icloud.com/shortcuts/a389481e5e1e416e9b06c644de804b12,1075,5,4
713,照片二维码水印,工具,给照片加上二维码水印,Ye Han,https://www.icloud.com/shortcuts/34b7c207e0da4eb4a15f28f419c34710,498,5,0
714,查询油价,工具,此快捷方式提供了一种方便的方式来获取当前的燃油价格在您当前的位置。现在只支持中国大陆。,于明浩,https://www.icloud.com/shortcuts/f78b087af21448ab885beffc4cf28ba3,783,5,8
715,网课答案查询,工具,支持查询网课学习通、智慧树、高校邦的答案,清风不识字,https://www.icloud.com/shortcuts/ea9eaec5397d4fe18f930f110bffd0d1,616,5,7
716,王者荣耀角色隐形,工具,可以使王者荣耀部分角色隐形，可以用于娱乐，装B，恶搞等用途！,仙中最靓仔,https://www.icloud.com/shortcuts/4fc293870c094590a45f22448376d037,440,5,3
717,获取b站视频封面,娱乐,,皮卡揪！💫,https://www.icloud.com/shortcuts/aa2b4bbbd4bb44ad8d8eb4f7d530ea61,455,5,0
718,文字表情工厂,工具,批量制作文字表情包，有多种颜色可选,小悟空,https://www.icloud.com/shortcuts/1847b354d5094a0b96d2cfa64e67b3e6,1646,5,0
719,万能扫码,效率,快捷的万能扫码工具,Mark Gao,https://www.icloud.com/shortcuts/14ea3130eac34ec29e1aed04879d6c38,554,5,1
720,Apple 官方优酷视频,音乐,官方发布的视频,iGeniusMac,https://www.icloud.com/shortcuts/95f62c7f2a8e460e8f9e1264c180eb46,536,5,0
721,车辆限行,生活,快速查询全国主要城市车辆限行规则,Kim,https://www.icloud.com/shortcuts/e6417f3e771e45c1a809a5ea6a1d78d9,479,5,2
722,页面调试-发微信消息,效率,可直接发送微信消息,paula&&jam,https://www.icloud.com/shortcuts/646486aa1d20486f8f01d279f593df82,202,5,4
723,早安,工具,问好，报时间，报当天天气，自动打开QQ音乐播放最近音乐,Q：2324661666,https://www.icloud.com/shortcuts/47138e098709418fa468e0732516d615,2093,5,10
724,新的一天开始咯,效率,"每天起床快速查看当日天气和日程计划
",瓜洁,https://www.icloud.com/shortcuts/770979f0992145568e2fe19763788632,509,5,0
725,三合一拼图,工具,将图片以横向，纵向或网格形式拼接,夏老狮,https://www.icloud.com/shortcuts/0c339d238f294cb78e5357d221dda07a,59,4,0
726,QQ在线清空资料,社交,可以一键清空QQ空白资料，也可以选择部分清空,小宇,https://www.icloud.com/shortcuts/8551089d34f94aa48f7f5426e19d4589,440,4,0
727,研究生考试倒计时,效率,2020研究生考试倒计时,Whynot,https://www.icloud.com/shortcuts/2c163bf1fa004ea08294dbbeb9b0e6cf?from=singlemessage&isappinstalled=0,471,4,0
728,多功能语音,工具,闪念胶囊+朗读文本+语音合成,郁雯汐,https://www.icloud.com/shortcuts/527c1b53209845ada5679ffafd25e1b8,294,4,0
729,不需要越狱的引用回复,工具,群内回复神器,Curry,https://www.icloud.com/shortcuts/1ec89d2047bf4184a9b85fa6d8ed29c0,242,4,0
730,放首歌,音乐,用siri唤醒qq音乐并播放点的歌曲,罗 南,https://www.icloud.com/shortcuts/8de8fa1182ef4f2680b35da5aebec90a,1409,4,2
731,KillMe,工具,快速消耗全部电量，用于校准电池,Kim,https://www.icloud.com/shortcuts/88d5ba9c09d343258df9606de783d5e3,363,4,0
732,频频提醒,效率,拖延症患者神器！快速用iOS自带提醒事项设置一段时间内高频重复提醒,汨舟,https://www.icloud.com/shortcuts/c68a51081c6c43dcaa8d7516a753c07c,257,4,5
733,文字顺序不影响阅读,娱乐,研表究明，汉字的序顺并不定一能影阅响读。而现在，快捷指令就能将任何一段文字转换为这个效果了,小悟空,https://www.icloud.com/shortcuts/59ec55db0ad4492e9a24c8ecfe563e22,163,4,0
734,Apple beta (内测),工具,快速获取 iOS&watchOS beta 描述文件,于明浩,https://www.icloud.com/shortcuts/b51c726261f44b4886aa012a5dfb2153,647,4,3
735,微信群发早安语,工具,工作群一键发送,喜新戀旧,https://www.icloud.com/shortcuts/6ef962d3fc1e4454a002e95af5ed5975,689,4,5
736,加密小工具,工具,快速加密文字,雨霖铃682,https://www.icloud.com/shortcuts/377a74d8c2fd4cd98320cf7cde38007a,251,4,3
737,微信网页端,社交,好友通过编号进行聊天,徐良,https://www.icloud.com/shortcuts/b7936e5a61d845799a02373b5649b322,283,4,1
738,答案生成机,工具,为教师生成批量答案，帮助出卷，避免纠结于答案设计,SteSen,https://www.icloud.com/shortcuts/900beb68f5ab4c86a6a969a097f788e5,159,4,1
739,一键报警求助,工具,在遇到危险时，一键发送报警求助短信,DC,https://www.icloud.com/shortcuts/1b4678e9571542ab9a7110efdc366866,143,4,0
740,开始考试,效率,想不到吧，手机还能帮你考试,SteSen,https://www.icloud.com/shortcuts/8d345e7cef744bc8830504bb076d223c,162,4,0
741,Funny声音,娱乐,此捷径为你提供13个声音,😂,https://www.icloud.com/shortcuts/ad672e0dcba9405f9182634fa8718376,558,4,6
742,扩展名重命名,工具,修改文件扩展名,176****8320,https://www.icloud.com/shortcuts/d900d59aba504deb9700f80cab716e4d,156,4,0
743,时间管理,工具,一个很方便进行「纪念日」和「倒数日」管理的快捷指令,小悟空,https://www.icloud.com/shortcuts/59263c468e024c9dab67a72927ba9f8d,729,4,4
744,快捷指令老大,效率,帮你打开快捷指令,幼而学，习相远,https://www.icloud.com/shortcuts/8bf0ebe8be984f31b5f2c5b8e1d4d0d0,500,4,7
745,车来了｜SIRI查公交,生活,SIRI查公交。,某某某的某某某,https://www.icloud.com/shortcuts/c6b350e54f404a048841fcb821fcad34,651,4,2
746,探·天气,生活,为你精准预报几时几分下雨。,寒冰SC,https://www.icloud.com/shortcuts/2c13a6c6552147f8b94750243deaf8fa,885,4,2
747,生成带背景图的二维码,工具,给你的二维码加个背景，如果选择多张图片，还可以成为动图,大先生,https://www.icloud.com/shortcuts/0aa3494e967f4ee0ad754f92f3a1ba15,601,4,0
748,快讯 Beta,社交,快讯 — 15秒了解全球新鲜事！,Marin9090,https://www.icloud.com/shortcuts/b1cb1eb353364d6bab1ce1e5b264bbcf,464,4,0
749,自动获取设备IP,效率,自动获取设备的 内网IP和外网IP,可乐💍,https://www.icloud.com/shortcuts/9dc4b6d6214247b3b5cead3c87f1a89d,526,4,3
